,name,con,proper,absmag,newra,newdec,newdist,newmag,spectral_type,temperature
5241,Gaia 4041923873294606336,Sco,,-0.77,93.99862028714269,25.776905138072177,3530.4232927273124,11.9691338989994,Undefined,
5242,Gaia 6875430793295668224,Cap,,-1.809,39.48366238807115,30.00003859379406,3530.442238708215,10.93014555215286,K,4252.601661985039
5243,Gaia 6805917533587128320,Cap,,-1.499,35.00291213319667,14.665510545541965,3530.449425433716,11.240149972494336,B,12589.166447747952
5245,Gaia 6709530740828748800,CrA,,-1.071,88.49674899318613,17.29632601974322,3530.6571564766,11.668277737802258,M,2779.6878390354777
5250,Gaia 5884027954839576576,Nor,,-1.988,119.51612896066368,-22.095523892071085,3530.8330984740087,10.751385945327677,K,4735.546810804916
5253,Gaia 6001242701894532096,Lup,,-1.416,115.4344314326176,9.023014349481436,3531.0495084644836,11.32351903400948,A,8026.266927585747
5255,Gaia 5925875028121202688,Ara,,-1.157,97.61778762416428,11.892026935692597,3531.239639558277,11.58263595485931,M,2858.7708144772387
5261,Gaia 5829998984231452672,TrA,,-1.578,104.08472881488578,-15.53174450556751,3532.108739715268,11.162170326638869,K,3966.828688903021
5263,Gaia 5949352762460642304,Ara,,-1.223,95.93401988175744,12.676705758872016,3532.321634974925,11.517301206598916,M,3308.080824130104
5267,Gaia 4181847654250133504,Sgr,,-1.663,67.85155992200633,35.665168880414804,3533.041721612483,11.077743830195866,K,4056.377163397501
5268,Gaia 5939609268378137600,Ara,,-2.777,101.33846262914672,13.891363757536196,3533.0711626434045,9.963761925119456,F,6906.979204607475
5270,Gaia 5972172198601109504,Sco,,-0.957,98.62460575240884,20.81302048749403,3533.315143752233,11.783911873968416,G,5295.7915839616435
5271,Gaia 4041194892711202816,Sco,,-0.777,94.97301207749604,24.284656585876967,3533.3405957162995,11.96392751594668,Undefined,
5272,Gaia 6233754467302060032,Sco,,-1.07,117.44250043089606,24.65398153588747,3533.3807328093585,11.67095218271536,K,4943.405869870266
5274,Gaia 6686074790545283072,Sgr,,-1.571,73.63362226154587,14.325691884933162,3533.692900490992,11.170144019830248,M,3133.4806194340954
5276,Gaia 5940720840274160640,Nor,,-3.326,103.2793081540027,11.268328103257414,3533.9451428787365,9.415299018539116,F,6295.155047096477
5278,Gaia 5834059377593553920,Nor,,-1.202,110.86879820151744,-12.616978775153882,3534.1993573874192,11.539455217890138,A,7500.209880697782
5280,HIP 86146,Sco,,-3.462,95.73747815010724,25.798960914181848,3534.5077050700243,9.279644663705286,G,5341.708650122388
5281,HIP 87433,Sgr,,-3.225,93.49999131228154,29.417814046362892,3534.565235789514,9.516680008189953,Undefined,2221.9361337485607
5282,Gaia 4487152896222684160,Oph,,-2.829,130.711288641249,73.243804087262,3534.6824975868426,9.912752047186803,M,3527.1405565704913
5284,Gaia 6633358224516065280,Pav,,-0.974,85.15274895032165,1.0162909233056467,3534.9445101451183,11.767913004205012,M,3636.5976892583017
5286,Gaia 6655273896441463808,Tel,,-1.113,88.3527107487775,11.299208848314516,3535.0659427673663,11.628987597472054,M,2733.7380819545447
5289,Gaia 4285553556651190272,Ser,,-2.738,335.16903099578354,74.25887533963314,3535.228092503348,10.004087198330575,F,7405.14119931661
5291,Gaia 6669347473474670592,Tel,,-1.711,70.96626552081631,7.011693445251093,3535.2924051550012,11.031126701263547,M,3271.1305741221427
5294,Gaia 6669361698406411264,Tel,,-1.414,71.40473029416157,7.534949760740433,3535.646381791174,11.328344112422906,M,3528.434308105476
5296,Gaia 4036774482399704064,Sco,,-1.131,92.87501355624508,22.422259061735296,3535.8816816333447,11.611488620685003,M,3664.372046424614
5297,Gaia 6855407655762123776,Cap,,-2.103,15.772373602384343,10.258183965807731,3536.1041176231806,10.639625219832311,M,3075.8375071242044
5303,Gaia 6709874436993181696,CrA,,-0.838,87.26598199527439,17.94856933822115,3536.462742034857,11.90484543493426,K,3756.28706867479
5305,Gaia 4193067723735512064,Aql,,-1.004,65.27937613431807,39.561308219200434,3536.558057348348,11.738903960019742,K,4054.6485180548425
5306,Gaia 4431747268348080128,Oph,,-1.153,147.14259603774798,55.547696102165645,3536.5605920449625,11.589905516341371,K,4328.442414749455
5307,Gaia 5946395454135019520,Ara,,-0.808,95.19796016026028,12.896190594543178,3536.8446036651058,11.935079894418234,K,4185.021855685738
5308,HIP 86163,Sco,,-1.82,95.6895526274992,25.683967734279236,3536.851729963078,10.923084269658194,K,4229.822569287114
5311,Gaia 6262199795181990912,Lib,,-1.37,134.36878181942208,31.67343464870915,3537.480805347511,11.37347046011152,K,4438.264539182866
5314,Gaia 5955134441281643520,Sco,,-1.214,93.99864965773078,17.849809437556114,3538.012386618532,11.529796745229543,A,8802.06757779465
5316,HIP 86673,Oph,,-1.952,95.30541258265607,31.766057184113674,3538.42405652287,10.792049394948735,G,5785.741767673371
5322,Gaia 4056327853593553920,Sgr,,-1.718,92.5733373013436,28.440601507151875,3538.696298493798,11.02621645892369,A,8774.743498609796
5325,Gaia 6267395949690793984,Lib,,-0.796,134.76253766677846,34.42382162603001,3538.924254438316,11.948356336454726,K,3905.1179261867424
5326,Gaia 5934622914467921920,Nor,,-0.984,105.20477465102168,5.633280320481674,3538.9757173617354,11.760387913707518,F,6669.180639456661
5331,Gaia 6642542307702662144,Tel,,-0.861,78.80226863076521,5.966353138051619,3539.849509245263,11.883923995589928,M,3356.3732160895956
5333,Gaia 4252992821134366208,Sct,,-2.288,81.5658213699605,45.060842832032705,3539.9753550608975,10.457001192617192,A,8337.27255903328
5334,Gaia 6745427630808130560,Sgr,,-1.661,78.2780735915029,24.216667697651488,3539.9768204075585,11.08400209148198,Undefined,
5336,Gaia 5933203612386075648,Nor,,-1.117,105.91967226848983,5.529482015983304,3540.119408726227,11.628089555434425,G,5932.526370740076
5341,Gaia 5934073914576665600,Nor,,-1.021,103.06913221280033,7.392150110890922,3540.4847402246023,11.724313634412166,K,5114.572506281742
5343,Gaia 5972270398744596480,Sco,,-1.737,98.6257055514208,20.925874007616045,3541.001138996982,11.008630332265597,G,5271.644130141396
5344,Gaia 6644244317344399360,Tel,,-0.818,84.5927654245892,7.552839878702847,3541.138989210206,11.927714865451692,M,3424.29130990762
5345,Gaia 4252754368940853248,Sct,,-1.256,82.254737502625,44.46527687403733,3541.3770352494344,11.489860833467798,G,5494.522859843559
5346,Gaia 5957889370785990656,Sco,,-2.369,92.9442732317048,21.32426986798612,3541.5072881981023,10.376940699429577,A,9422.936975494653
5348,Gaia 6734372900424064000,Sgr,,-1.103,88.54661066548685,24.367157572144897,3541.749657687923,11.643089303006796,Undefined,
5352,Gaia 5932002297238113280,Nor,,-0.838,103.64001695430876,4.6252067248920845,3541.941292682543,11.908206792633752,M,2405.8272125253266
5355,Gaia 6862112030990623744,Cap,,-2.373,32.15068123229715,24.306094589269662,3542.1460189230343,10.373332301358673,M,3579.66880644643
5356,Gaia 5935316156499305472,Nor,,-1.001,105.10205935496852,9.129100271804358,3542.2281652367733,11.745382659639926,Undefined,2268.0525806562027
5359,Gaia 4056471129307483136,Sgr,,-1.227,93.48313709526964,28.444989629016806,3542.45366000428,11.519520889042,F,7066.627650363904
5361,Gaia 4094749462721917952,Sgr,,-0.858,89.61182325532792,35.362218715921564,3542.534137482356,11.888570220001554,M,3404.9414925974525
5364,Gaia 6717019926837604352,CrA,,-1.174,83.95989165986414,20.973585895286405,3542.7478486467417,11.572701214900029,G,5385.3365310517065
5365,Gaia 6718625248174848000,CrA,,-1.366,83.80685870388318,21.713734709116657,3542.911853793245,11.38080173698708,M,3384.628294526873
5369,Gaia 5923408205063591936,Ara,,-1.19,97.4355664362951,7.253847020418957,3543.1133284753637,11.556925218544736,M,2570.5360716736
5370,Gaia 4390320006675883008,Oph,,-0.878,116.93943233266047,62.51519328651119,3543.2225443512857,11.868992152787063,K,3927.619433568044
5376,HIP 93626,Aql,,-3.454,314.2658144242552,39.646896099017546,3543.593510846798,9.293219488590426,F,6471.667826414407
5377,Gaia 6662546822259858432,Tel,,-1.202,83.59463604445664,14.591818199493046,3543.72773858706,11.54530174021254,M,3668.576207653255
5379,Gaia 6735204302976551936,Sgr,,-0.962,85.61356137402102,24.36183202873196,3543.9535170675153,11.785440084961255,Undefined,
5380,Gaia 4077265819136950272,Sgr,,-0.77,87.99765955607553,31.705091333918368,3544.0602113080067,11.977505458310793,A,8711.710561840975
5383,Gaia 6737572341779166208,Sgr,,-0.759,78.28651089437825,18.723719560808096,3544.342191743836,11.988678222976771,M,3070.970166486527
5385,Gaia 4066741190760214016,Sgr,,-1.693,90.37164133116173,33.207903569424296,3544.4684801278145,11.054755593287302,F,6303.954099405309
5389,Gaia 5942689614591307776,Ara,,-0.969,101.93323957236598,14.3010217753892,3544.905136694349,11.779023088764085,F,7089.281444250377
5391,Gaia 4487389188142885376,Oph,,-0.887,130.44799717821914,76.4421630376522,3545.1478226125746,11.861171743725857,K,4455.034400111444
5395,Gaia 4094889959715267072,Sgr,,-1.59,89.02216733891963,35.76264402867815,3545.9493912866396,11.1586626647258,A,8756.631386417026
5397,Gaia 4044287754553682944,Sgr,,-0.993,88.63947612072057,24.843626384741807,3546.334586043559,11.755898537905848,Undefined,
5398,Gaia 6015471413139358720,Lup,,-1.258,116.27413577629582,20.034281601417664,3546.4073843071765,11.490943112887308,Undefined,
5399,Gaia 6876697430690816000,Cap,,-1.171,37.768594163087386,32.03258536995944,3546.529140102234,11.578017662926994,G,5481.432757511748
5400,Gaia 6640246458704782336,Tel,,-1.118,81.04882578468909,4.366756331371254,3546.5846658689397,11.63105166003284,M,3109.36086827453
5401,Gaia 5925439896388012032,Ara,,-2.716,96.63159246587516,11.969937494453555,3546.7702039531828,10.03316525672674,K,3976.758858217169
5406,Gaia 6643666249104576512,Tel,,-0.911,82.55247401162528,6.552671599894839,3547.1251954603335,11.838382585632973,M,2933.7311067708183
5408,Gaia 4180573934450833408,Sgr,,-0.811,74.637060673148,35.095906190490126,3547.191295719731,11.938423050388026,M,2939.9380698044256
5410,Gaia 6715278850174966784,CrA,,-0.812,85.35666331858124,18.828880290266618,3547.313717072054,11.937497991370789,K,3763.6701294642344
5412,Gaia 5949143679124930560,Ara,,-0.756,94.51574775946476,16.92267550763663,3547.3676959242084,11.993531034035096,F,6051.004142461989
5413,Gaia 5948216348472334336,Ara,,-2.235,94.14277178568608,14.595177549444328,3547.4435871253836,10.514577489294556,B,10583.915560759957
5415,Gaia 4064465407807688192,Sgr,,-3.076,92.23379925774093,31.292838054765916,3547.5379052268663,9.673635222822208,F,6149.519140597986
5422,Gaia 5933884901641524224,Nor,,-0.862,104.51301788334636,6.368722000427463,3548.0177166265976,11.887928898828262,G,5734.9284819071645
5423,Gaia 4041845223828093952,Sco,,-1.128,93.82178191001049,25.492910200724328,3548.2214882976855,11.622053608424135,Undefined,
5424,Gaia 6658230719426535424,Tel,,-1.54,82.53477001544955,12.081199602312749,3548.2808829203027,11.210089956973755,K,3952.0299686921016
5430,Gaia 5939625035164606464,Ara,,-1.318,101.48955128093534,13.720419886279428,3548.8274107854595,11.43242439464427,F,7300.526824099314
5432,Gaia 4252368406036530176,Sct,,-3.011,80.12078859683656,44.598405773775056,3548.9615556820286,9.739506474273064,K,4596.395737430539
5435,Gaia 4210825420646354944,Aql,,-1.227,55.076904801791265,48.14354982084627,3549.126481898142,11.523607383905649,K,3934.098141087187
5437,Gaia 6267403955515931648,Lib,,-2.017,175.61721237957053,25.46845716673799,3549.2297704721923,10.733670578335689,K,4344.3514762129025
5440,Gaia 6720980466503883776,CrA,,-0.933,90.63497451381068,18.55002969238474,3549.491650702359,11.817830794707318,M,2932.8465916932796
5442,Gaia 5939604664143340544,Ara,,-2.039,101.33046578885056,13.99697794910371,3549.6588799359797,10.71193309812105,F,6277.63618067412
5443,Gaia 5834805984726603776,Nor,,-1.134,108.28945991340032,-8.305860831628504,3549.9617060283113,11.617118341401817,M,3606.5456775983994
5444,Gaia 4053756611259639808,Sco,,-1.079,95.78951643586755,25.72185264656684,3550.069458341037,11.67218425130242,Undefined,
5449,Gaia 5915906924398189568,Ara,,-0.953,96.82683690800113,2.7613723283599425,3550.7617975957087,11.79860769344324,M,3095.466538986491
5450,Gaia 5917350686265526272,Ara,,-0.759,97.53105254616608,6.29513038214258,3550.775629148525,11.992616152128598,M,3037.33702326728
5451,Gaia 4186866890471918592,Sgr,,-0.971,67.51127084094949,38.81304233799065,3550.819775156975,11.780643149397209,M,2904.8280816960696
5453,Gaia 4083012210437958656,Sgr,,-0.974,77.2568234844645,33.40152094396603,3550.9511093734595,11.777723464189728,Undefined,2182.9975456207103
5456,Gaia 4067090801118123008,Sgr,,-1.007,94.51228181646708,30.716439016437405,3551.2389268582883,11.74489946278296,K,4830.868968840553
5459,HIP 88049,Sgr,,-2.482,92.37986429128514,31.265778836073533,3551.508374529282,10.2700642154227,F,7264.369545541521
5460,Gaia 6691531151359527936,Sgr,,-1.505,76.58388506849005,19.072283861494657,3551.602261848664,11.247121619490883,M,3149.775518856805
5461,Gaia 4064806015913196544,Sgr,,-1.835,90.90053827856788,30.635339355690043,3551.6420131508157,10.917145923556046,A,7844.479085138227
5462,Gaia 4045651178982486016,Sgr,,-1.236,89.85971642626342,26.105789266199647,3551.687856945824,11.516173952251837,Undefined,
5463,Gaia 6481731516596154368,Ind,,-1.276,51.1376186872108,-12.446295955047882,3551.7630067061373,11.476219897704052,K,4452.930890824713
5464,Gaia 6038354311698655232,Sco,,-0.845,110.20383370523172,24.468322495102772,3551.9159076790247,11.907313376096884,Undefined,
5465,Gaia 4088842400901515264,Sgr,,-0.906,78.18910331671944,36.76726596586537,3552.18719103565,11.846479219502076,K,4930.3388308819585
5467,Gaia 4088257980432534016,Sgr,,-0.799,79.62106984698886,35.85248197596093,3552.7459437282864,11.953820761367508,M,2538.539943654103
5468,Gaia 5972771260610442240,Sco,,-0.943,97.48909185701392,22.23977149831547,3552.891565665167,11.809909765068522,K,5086.56803607493
5469,Gaia 4048909719128534528,Sgr,,-3.361,277.13721859233993,-35.68927374490146,3552.912195103363,9.391922373425682,Undefined,
5474,Gaia 4156455326569275904,Sct,,-2.024,83.30553871195718,43.25596724515308,3553.4722776645676,10.729264658264306,K,4330.424364095317
5477,Gaia 6877813297556474880,Cap,,-0.769,56.71313278605611,34.47418601707927,3553.692334689356,11.984399127573534,M,3640.735978018569
5482,Gaia 6631957446702770176,Pav,,-2.115,87.04162511018471,-1.746788467918828,3553.960065358015,10.638562717385678,M,3347.062762633902
5488,Gaia 4474197483855093760,Oph,,-1.614,243.0563819517845,76.67382932665092,3554.42620568562,11.139847510817887,M,3504.0197929293963
5490,Gaia 5916220147777080320,Ara,,-1.57,95.63339918595204,4.9975288692427675,3554.564813980051,11.183932187837817,K,3725.603946290141
5494,Gaia 5834022479616972800,Nor,,-2.556,116.0136364417101,-23.782051920817572,3554.717355606845,10.198025373035996,M,2474.4222564635375
5495,Gaia 6856867944642620416,Cap,,-1.12,35.455640401077886,19.5679303750938,3554.736271653743,11.634036928262624,M,3317.168531390287
5496,HIP 85816,Sco,,-3.863,96.44203190343286,26.91634501041217,3554.754586680218,8.891048116285921,G,5329.381405425396
5499,Gaia 5942538710946088960,Ara,,-1.294,101.94103885805583,13.504082347700315,3555.094364835923,11.460255664687034,A,8272.962034727248
5500,Gaia 5940667101639927808,Nor,,-0.949,103.96107073844996,10.82793222665302,3555.119409737658,11.805270962205464,K,3901.925322071868
5505,Gaia 6657858470319642624,Tel,,-1.584,84.81659798814648,12.01903805035005,3555.3871429434616,11.170434487902396,M,3303.556205140387
5508,Gaia 5941410474575661056,Nor,,-1.467,104.10824974300364,10.666121333177855,3555.7782548283426,11.287673348516767,K,4868.620554151521
5512,Gaia 5910305634202882048,Ara,,-1.567,95.64753309354404,-4.278181347459101,3555.959481078796,11.187784018459176,M,3562.420234560194
5519,Gaia 5933144002619718656,Nor,,-1.636,105.61669630153946,5.061414435331978,3556.6182873178477,11.11918628599761,F,6183.130031999174
5521,Gaia 6855311173617310720,Cap,,-2.608,21.744010094932545,12.954539469959029,3557.1635200824508,10.14751914914677,M,3191.2864286874733
5523,Gaia 6731232523375882240,Sgr,,-1.246,82.9492766780769,22.939947128267622,3557.2179526125733,11.509552377260215,Undefined,
5524,Gaia 4186335585838430208,Sgr,,-0.977,70.79487290429662,38.051590221573605,3557.2686218381937,11.77858330762302,M,3026.9223505947484
5525,Gaia 4057239073795074048,Sgr,,-0.775,93.91890391841332,28.578918214036097,3557.300415509305,11.980602715426713,A,8369.84300771283
5532,Gaia 4036312378281782272,CrA,,-1.183,91.4783624319024,23.17764743986191,3558.134374372014,11.57311172681472,K,3793.506493506494
5533,Gaia 4188826598150797824,Sgr,,-1.128,63.21463459238019,37.38231281822349,3558.168539412652,11.628132577091614,K,4667.197706522497
5537,Gaia 4490126662858225664,Oph,,-2.214,133.91657631393002,72.87868521726676,3559.06611886699,10.54268028111554,Undefined,2217.429029252081
5539,Gaia 6262127601071196160,Lib,,-0.821,131.14810691403375,31.980709346862056,3559.145339265562,11.935728614860832,K,3903.520944366081
5542,Gaia 6858159458487581696,Cap,,-2.378,18.02074548290003,15.032693706445338,3559.315725811226,10.378832567015532,M,3051.658095337145
5543,Gaia 6780278129312991232,Mic,,-1.464,37.32909152260991,-1.2599502234436315,3559.4207118368936,11.292896616095064,Undefined,
5544,Gaia 5957998840926434304,Sco,,-1.042,94.01182145233446,20.97969873301092,3559.4485846558096,11.714913620216011,K,3731.408155520937
5547,Gaia 4036048392386811904,CrA,,-0.859,90.79846560494512,22.773585456388098,3559.5752560629567,11.897990895829038,K,4150.252224016976
5549,Gaia 6043661070213210112,Sco,,-1.382,114.87590631583464,26.663397821967255,3559.920436060485,11.375201458170515,M,3200.782152477821
5551,Gaia 4042411609752563200,Sgr,,-3.479,92.1047153416598,25.69138121037841,3560.1812972847256,9.278360571894623,Undefined,
5553,Gaia 6244246488287474688,Sco,,-0.906,112.99532226266297,30.4532043118814,3560.320894045949,11.851445714910476,M,3466.1741665103723
5556,Gaia 6251048651332813824,Lib,,-1.39,133.35133812745755,21.24582320203551,3560.694764897151,11.36767373020429,M,3287.8200745538516
5557,Gaia 4059665554187625472,Oph,,-1.362,97.58000407113369,28.666737975866535,3560.7223313346076,11.39569054139722,F,6684.14752425632
5559,Gaia 5933138779938413568,Nor,,-0.899,105.22322644674546,6.048575742971007,3560.8195970397383,11.858749857145751,M,3549.2687890328957
5561,Gaia 6009301160049630208,Lup,,-0.761,117.54172008821575,13.09552731430577,3561.3396982044346,11.997067004034635,M,3116.356254129184
5565,Gaia 6773873920759330816,Mic,,-1.441,44.31156907296669,-4.505506738191421,3561.8430596649555,11.317373899298312,K,4231.711066537304
5566,Gaia 5928160534863096832,Nor,,-0.856,103.13841976396778,0.215403404947379,3561.881059457045,11.902397065692382,M,3303.556205140387
5567,Gaia 5829788359038946304,TrA,,-1.192,107.5139723856636,-15.883655720354398,3561.9041476474076,11.566411141178069,G,5317.114570917844
5568,Gaia 6005408403539924992,Lup,,-1.557,134.69719751156043,-1.300731277403726,3561.9370552241458,11.20143120279733,K,3753.34226313497
5569,Gaia 6684987957661748224,Sgr,,-0.813,78.05025156076876,15.422343627262052,3561.9442673454787,11.945435599536069,K,3927.619433568044
5570,Gaia 4394035806222544896,Oph,,-2.305,127.77568310828396,68.53630395365279,3561.973747393639,10.45345357141926,K,4107.186234101257
5571,Gaia 5989487823094733824,Nor,,-0.887,112.2695692610824,12.084313666080275,3561.9844018473373,11.871460066643335,M,2826.4268619017457
5573,Gaia 4057596449402864128,Sgr,,-1.55,94.37608110508596,29.29210938459783,3562.099327667641,11.208530127091088,M,2617.2994618001408
5574,Gaia 5923745445883113472,Ara,,-0.885,98.88586924972417,8.21059414269822,3562.1304794978378,11.87354911730943,K,4312.655017734137
5577,Gaia 4253185205737814016,Sct,,-1.646,81.28765336896691,44.87432514956809,3562.2749081070174,11.112637159110244,A,7923.34069156198
5581,Gaia 6905303699589015552,Cap,,-1.815,38.3362943770873,36.06179361783675,3562.5938627509613,10.9438315770657,M,3056.462675798281
5583,Gaia 6484184630117076992,Ind,,-1.905,43.54240497142401,-16.47843776886135,3562.690140601424,10.853890259553545,M,3365.7373031887114
5584,Gaia 4256218895665154048,Sct,,-1.746,84.16546484815218,45.204974825371416,3562.6956263871284,11.012893603157016,K,5009.857079567038
5586,Gaia 6862975280760351744,Cap,,-2.047,35.02389908278549,26.26554234717364,3562.783795699913,10.711947341921451,K,3995.099456836225
5587,Gaia 5962908572574181376,Ara,,-1.325,98.39106353057248,15.199551048255762,3562.997425671695,11.43407754282864,F,6225.704592092701
5592,Gaia 6687132074055194624,Sgr,,-0.829,75.38292817049121,16.598915837322654,3563.398756001676,11.9303221202328,M,2956.0232635624825
5593,Gaia 5830055682125092864,TrA,,-2.191,101.63634316225912,-9.021222842286845,3563.416946781591,10.568333205345237,M,3295.668765702382
5594,Gaia 4252787045060709888,Sct,,-0.848,81.61699062011488,44.57265806947323,3563.5001749292715,11.911383922260647,F,6874.921300446744
5602,Gaia 6720223212227004416,CrA,,-0.914,90.32277823860797,17.666177569463812,3564.333256216178,11.84589151353789,M,3679.836394205649
5606,Gaia 4062742816727198208,Sgr,,-1.127,92.3727457493865,29.364003045071165,3564.4559365941277,11.632966251911748,F,7355.505787787793
5607,Gaia 4035610030854141440,Sco,,-0.881,92.65335384796632,21.647497519955213,3564.5589750090585,11.879029022176065,M,2735.270244940393
5608,Gaia 6445151005257672704,Pav,,-1.117,81.88725091318221,-4.579132556670227,3564.5852500075734,11.643045028426611,M,2941.7164398114473
5614,Gaia 6645129836520839168,Tel,,-1.167,80.46209453493822,7.318350059727816,3565.005700671548,11.593301143265112,K,3798.024417031739
5616,Gaia 6481987393566346240,Ind,,-1.215,64.62324440697853,0.1457025810509065,3565.1808352789776,11.545407816482184,M,3344.743474104439
5619,Gaia 4472817940357475328,Oph,,-1.506,94.50764973949111,59.78923161239674,3565.670052742026,11.254705767523824,M,2997.9626447413443
5621,Gaia 4062558201845309440,Sgr,,-1.12,92.54918674386444,28.941023637663015,3565.857652930231,11.64082001194651,M,3583.673849948927
5622,Gaia 6871976540083140608,Sgr,,-0.803,65.93496223091273,34.26378638083827,3565.86047976896,11.957821733383671,M,2894.4621207929467
5623,Gaia 4478654770858998784,Oph,,-1.447,74.57720461473525,74.90895175310186,3565.9099929727754,11.313851884818408,Undefined,2333.210538394813
5624,Gaia 4095120131255233536,Sgr,,-0.917,90.79915230683154,34.94137481984253,3565.95752355113,11.843880828524746,K,5061.640605960705
5628,Gaia 5834453728661980160,Nor,,-1.209,106.10133591574927,-7.674249395126344,3566.235101831239,11.552049851883677,M,3000.7403073544033
5635,Gaia 5942644092255449088,Ara,,-1.325,101.80814222654617,13.99380114147367,3566.530573798781,11.436229756637276,F,7374.033691226042
5636,Gaia 6697060904572243968,Sgr,,-1.038,71.76744408734643,18.662458119101515,3566.637068200386,11.723294594495142,Undefined,
5637,Gaia 4095163561966794240,Sgr,,-1.043,90.86982679090193,35.151289903055506,3566.6853067602956,11.718323963335193,G,5591.46068929969
5642,Gaia 5981588828474374144,Nor,,-1.775,107.71096419947628,6.183698753521589,3566.855260158311,10.986427432043696,M,2660.028583843055
5643,HIP 86562,Ara,,-1.418,94.25777202701892,-16.165042563265583,3567.1711602398937,11.34361974092268,Undefined,
5644,Gaia 5913287063060660224,Ara,,-1.451,96.74796960070124,-4.24061712835436,3567.172011988299,11.310620259414184,F,7324.8507858355315
5645,Gaia 6661283483399603200,Tel,,-0.893,84.18229638686098,13.47509988789512,3567.485139669054,11.868810863701228,K,4235.493361702297
5649,Gaia 5813464395238590464,Ara,,-1.803,97.22770776034706,-22.44494809133451,3567.6230720692033,10.958894819372944,M,3423.075289871565
5650,Gaia 6743215477834409984,Sgr,,-0.779,80.69145244856065,23.16487445236626,3567.6759702268523,11.982927016170631,Undefined,
5652,Gaia 6735376818919399424,Sgr,,-0.885,85.27379905673682,25.194660149099143,3568.245339253836,11.877273536005122,Undefined,
5653,Gaia 5934743414085777408,Nor,,-0.791,105.34738954982716,7.139154364512157,3568.2515495655116,11.971277315316083,M,2522.8445768943566
5656,Gaia 4094891162306244608,Sgr,,-1.932,89.1340167692852,35.66354428274846,3568.582037547254,10.830478425661669,A,8951.037474455134
5664,Gaia 4063284154408100864,Sgr,,-1.526,90.936030503032,30.40024365748168,3568.943578625108,11.23669841127527,M,3311.4826882494785
5665,Gaia 6658185987346897920,Tel,,-1.77,82.39428080926756,12.035552811932243,3569.0492285521864,10.992762691503042,K,3860.91052895336
5674,Gaia 4482240415710971904,Oph,,-1.108,91.26620867016436,80.55959527031374,3569.8638098138017,11.65525824054057,A,7823.269264272803
5676,Gaia 5829549696297231360,TrA,,-1.102,104.7414858502402,-11.363532107492114,3569.9461501405635,11.661308325836613,A,7500.209880697782
5677,Gaia 4096806958307777024,Sgr,,-1.636,86.40053263424515,36.48908282975511,3569.9596816521876,11.127316556562574,A,8003.964554293967
5681,HIP 85020,Sco,,-5.524,97.2940428977641,22.65982995659179,3570.411828646694,7.239591563184713,G,5663.9725514950815
5682,Gaia 6778599896614769664,Mic,,-1.608,55.80812970942711,9.835397980963068,3570.8312551113577,11.15584663726249,Undefined,
5688,Gaia 4077000184031450112,Sgr,,-0.838,87.2916840501271,31.22123366630902,3571.4411893581423,11.92621751513141,K,4368.44640044032
5689,Gaia 4063592906638795776,Sgr,,-1.221,92.72512375482836,29.82530937658108,3571.5200440136005,11.543265459031176,M,2732.9726586071697
5690,Gaia 5972220130436921344,Sco,,-1.782,98.28511236832888,21.10026801581942,3571.552687065788,10.982285305808569,K,5092.142877446174
5693,Gaia 6680314483486887936,Sgr,,-1.736,70.55562381404054,13.665857542649784,3571.5850348285485,11.02830497287284,B,12448.752521266337
5699,Gaia 6856494072031351808,Cap,,-1.385,52.28863739002128,25.887117670032403,3571.7663503221675,11.379415207291018,M,3145.6854653544287
5702,Gaia 5917414492298083328,Ara,,-0.981,97.74950388493534,6.839575698417394,3572.1510289376415,11.783649061899489,M,2561.119171604471
5707,Gaia 4035685519190305792,CrA,,-0.853,91.76538523005632,21.93228943832931,3572.6977681082567,11.911981393362405,K,3711.1751137419865
5716,Gaia 6672180262104793088,Tel,,-1.297,74.25619863919934,10.11513108230502,3573.876288199306,11.46869757537208,M,2997.9626447413443
5719,Gaia 6865098888689567744,Sgr,,-0.793,70.61436541642271,31.1389645653418,3574.1105773622407,11.97283992382988,M,3359.878438032703
5722,Gaia 4047404526418804736,Sgr,,-1.047,86.69751722648382,27.89032625519936,3574.2332209974993,11.718914435430804,Undefined,
5723,Gaia 5953700368881926144,Sco,,-0.838,97.68343479415336,19.179147659664956,3574.2444034342993,11.92792122914389,K,4423.699279958685
5730,Gaia 6731494172786348032,Sgr,,-0.946,83.61170072459845,23.52643891569784,3575.0065486579565,11.820384208368589,Undefined,
5731,Gaia 5934836047906698240,Nor,,-1.638,105.08411736400706,7.7970767723780465,3575.030447754024,11.128398724720812,M,3292.3003133514635
5736,Gaia 5913746865082802176,Ara,,-1.295,111.78234563354256,-50.850001268327375,3575.481752835414,11.471672829989448,F,6811.764999302448
5737,Gaia 5933912011511199744,Nor,,-1.018,104.412508281156,7.301265256736377,3575.963627020102,11.74896546356012,A,7591.384013837195
5745,Gaia 6781391144320266240,Mic,,-0.904,56.09266602775651,13.28308065023833,3576.9321622310945,11.863553518402,Undefined,
5746,Gaia 4404620976463454208,Oph,,-2.057,147.0088654625957,44.758751781307694,3577.0214531191114,10.710607724148971,M,2847.9055539294886
5747,Gaia 6865506532626811904,Sgr,,-1.022,69.65734763237644,31.33486332319824,3577.074190689868,11.745639738867686,M,3274.454483971068
